Year,Type,Fund_Name,Assets,Liabilities,County
2010,fire,Metropolis Firefighters Pension Fund,2677159.27,3928841.24,LaSalle
2010,fire,Midlothian Firefighters Pension Fund,7046543.87,11536398.42,Massac
2010,fire,Minooka FPD Firefighters Pension Fund,1442076.64,1902432.42,Rock Island
2010,fire,Mokena FPD Firefighters Pension Fund,4016518.72,5748421.05,Grundy
2010,fire,Moline Firefighters Pension Fund,26322515.31,71099371.13,Will
2010,fire,Monmouth Firefighters Pension Fund,3871143.5,8668092.82,Will
2010,fire,Montgomery & Countryside FPD Firefighter'S Pension,120585.82,108738.12,Warren
2010,fire,Morton Grove Firefighters Pension Fund,23289174.27,43786311.7,Grundy
2010,fire,Mt Carmel Firefighters Pension Fund,1324964.05,1674059.07,Tazewell
2010,fire,Mt Prospect Firefighters Pension Fund,43860979.23,76443278.82,Wabash
2010,fire,Mt Vernon Firefighters Pension Fund,11166990.57,19298567.42,Cook
2010,fire,Mt Zion FPD Firefighters Pension Fund,754480.73,651058.9,Jefferson
2010,fire,Mundelein Firefighters Pension Fund,13450718.14,15439216.18,Macon
2010,fire,Murphysboro Firefighters Pension Fund,3104747.06,6117736.32,Lake
2010,fire,Naperville Firefighters Pension Fund,81154105.79,120250461.2,Jackson
2010,fire,New Lenox FPD Firefighters Pension Fund,1690070.9,1452667.99,DuPage
2010,fire,Newport Township FPD Firefighters Pension Fund,498119.62,510235.6,Will
2010,fire,Niles Firefighters Pension Fund,25231850.81,53932121.36,Will
2010,fire,Normal Firefighters Pension Fund,21541050.46,35752633.69,Cook
2010,fire,North Aurora FPD Firefighters Pension Fund,2264199,3103175.26,Cook
2010,fire,North Chicago Firefighters Pension Fund,8690347.35,19026880.57,Kane
2010,fire,North Maine FPD Firefighters Pension Fund,12451852.22,23472238.04,Lake
2010,fire,North Palos FPD Firefighters Pension Fund,7865084,11049670.38,Lake
2010,fire,North Park FPD Firefighter'S Pension Fund,57885.23,36830.15,Lake
2010,fire,North Riverside Firefighters Pension Fund,8859978.43,17417540.65,Lake
2010,fire,Northbrook Firefighters Pension Fund,37599987.4,58693761.22,Cook
2010,fire,Northlake FPD Firefighters Pension Fund,9349526.87,13024691.91,Cook
2010,fire,Northwest Homer FPD Firefighters Pension Fund,2235123.41,2934875.87,Cook
2010,fire,Northwest St Clair County FPD Firefighters Pension,404100.39,462245.07,Cook
2010,fire,Norwood Park FPD Firefighters Pension Fund,10097221.18,21086577.84,Cook
2010,fire,Nunda Rural FPD Firefighters Pension Fund,8422.39,255789,Cook
2010,fire,Oak Brook Firefighters Pension Fund,21573888.02,36055467.8,Cook
2010,fire,Oak Forest Firefighters Pension Fund,12322286.54,18396013.08,Cook
2010,fire,Oak Lawn Firefighters Pension Fund,70334985.81,100101109.7,Cook
2010,fire,Oak Park Firefighters Pension Fund,37806161.85,87550605.45,Cook
2010,fire,Oakbrook Terrace Fire Protection District,1080662,1723907.24,Cook
2010,fire,Olney Firefighters Pension Fund,1955220.3,2369578.04,LaSalle
2010,fire,Orland FPD Firefighters Pension Fund,62888521.76,83324837.92,Cook
2010,fire,Oswego FPD Firefighters Pension Fund,2143066.37,1577670.05,Cook
2010,fire,Ottawa Firefighters Pension Fund,11297252.49,20775785.44,Kendall
2010,fire,Palatine Firefighters Pension Fund,44644151.5,79950654.22,LaSalle
2010,fire,Palatine Rural FPD Firefighters Pension Fund,5717588.02,7491310.42,Cook
2010,fire,Palos FPD Pension Fund,7403528,9703570.23,Cook
2010,fire,Palos Heights FPD Pension Fund,6008986.35,8518147.54,Cook
2010,fire,Paris Firefighters Pension Fund,4428923.11,8136435.01,Christian
2010,fire,Park Forest Firefighters Pension Fund,9191763.31,18324937.63,Lake
2010,fire,Park Ridge Firefighters Pension Fund,27433887.23,49155757.84,Cook
2010,fire,Pekin Firefighters Pension Fund,15963616.2,44005490.9,Cook
2010,fire,Peoria Firefighters Pension Fund,111288553.9,187147342.1,Tazewell
2010,fire,Peotone FPD Firefighters Pension Fund,782905.77,617770.55,Peoria
2010,fire,Peru Firefighters Pension Fund,1662455.1,2200990.71,Will
2010,fire,Pingree Grove & Countryside FPD Firefighter'S Pens,257873.51,609237.61,Perry
2010,fire,Plainfield FPD Firefighters Pension Fund,4921076.45,3099485.13,Perry
2010,fire,Pleasantview FPD,20765545.56,30759799.79,Kendall
2010,fire,Pontiac Firefighters Pension Fund,3507574.29,5274676.79,Kendall
2010,fire,Posen Firefighters Pension Fund,357504.06,1131924,Madison
2010,fire,Princeton Firefighters Pension Fund,4697531.6,6621257.73,Cook
2010,fire,Prospect Heights FPD Firefighters Pension Fund,1616289.12,1165227.28,Bureau
2010,fire,Quincy Firefighters Pension Fund,20072628.53,52557668.54,Cook
2010,fire,River Forest Firefighters Pension Fund,12053850.31,21875013.18,Cook
2010,fire,Riverdale Firefighters Pension Fund,3794456.19,5908195.03,Cook
2010,fire,Robbins Firefighters Pension Fund,320346.85,390240.9,Cook
2010,fire,Roberts Park FPD Firefighters Pension Fund,9230880.53,14174308.36,Cook
2010,fire,Robinson Firefighters Pension Fund,3144836.23,4144972.11,Cook
2010,fire,Rochelle Firefighters Pension Fund,6818820,8825438.91,Crawford
2010,fire,Rock Falls Firefighters Pension Fund,5483639.38,6809333.33,Ogle
2010,fire,Rock Island Firefighters Pension Fund,22190471.82,54462213.25,Whiteside
2010,fire,Rockford Firefighters Pension Fund,144031448.3,249045120.7,Rock Island
2010,fire,Rolling Meadows Firefighters Pension Fund,20387164,49617415.86,Winnebago
2010,fire,Romeoville Firefighters Pension Fund,3496564.69,3437666.85,Cook
2010,fire,Roselle Firefighters Pension Fund,3768879.27,5025758.2,Winnebago
2010,fire,Rutland/Dundee Twps FPD Firefighter'S Pension Fund,1527892.34,1896518.78,Lake
2010,fire,Salem FPD Firefighters Pension Fund,1604822.39,1861640.07,Lake
2010,fire,Sauk Village Firefighters Pension Fund,130525.56,34278.43,DeKalb
2010,fire,Savanna Firefighters Pension Fund,1297096.66,1842603.62,Cook
2010,fire,Schaumburg Firefighters Pension Fund,73990235.05,127346639.2,Carroll
2010,fire,Schiller Park Firefighters Pension Fund,9136194.58,18300887.73,Cook
2010,fire,Shelbyville FPD Firefighters Pension Fund,873711.01,1452036.28,Cook
2010,fire,Signal Hill FPD Firefighters Pension Fund,400970.72,416906.49,Will
2010,fire,Silvis Firefighters Pension Fund,246629.42,234171.13,Will
2010,fire,Skokie Firefighters Pension Fund,58909425,112258851,Rock Island
2010,fire,South Beloit Firefighters Pension Fund,588909,1497656.42,Cook
2010,fire,South Chicago Heights Firefighters Pension Fund,95002.04,285753,Winnebago
2010,fire,South Elgin/Countryside FPD Firefighters Pension F,4692736.07,9165844.94,Kane
2010,fire,South Holland Firefighters Pension Fund,8051554.76,10936547.42,Kane
2010,fire,Springfield Firefighter'S Pension Fund,83137422.82,199752541.6,Bureau
2010,fire,St Charles Firefighters Pension Fund,22193004.28,28304257.42,Sangamon
2010,fire,Sterling Firefighters Pension Fund,10130703.96,17194744.33,Cook
2010,fire,Stillman FPD Pension Fund,90120.05,38532.17,Cook
2010,fire,Streamwood Firefighters Pension Fund,23936896.43,31413664.71,Cook
2010,fire,Streator Firefighters Pension Fund,4533219.66,9674162.93,Cook
2010,fire,Sugar Grove FPD Firefighter'S Pension Fund,699084.12,618844.31,LaSalle
2010,fire,Sullivan FPD Firefighters Pension Fund,2622703.46,3713660.58,Kane
2010,fire,Swansea Firefighters Pension Fund,254035.51,401324.6,Cook
2010,fire,Sycamore Firefighters Pension Fund,8392338,14554646.15,St. Clair
2010,fire,Taylorville Firefighters Pension Fund,4039860.5,6125978.5,DeKalb
2010,fire,Tri-State FPD Firefighters Pension Fund,20231804,26776988.54,Cook
2010,fire,Tri-Township FPD Firefighters Pension Fund,1973956.09,3805474.04,Cook
2010,fire,University Park Firefighters Pension Fund,4935266.42,5141681.91,Madison
2010,fire,Urbana Firefighters Pension Fund,26372033.41,34445608.73,Cook
2010,fire,Villa Park Firefighters Pension Fund,12674161.86,17077034.99,Lake
2010,fire,Warrenville FPD Firefighters Pension Fund,2158414.3,2717568.71,DuPage
2010,fire,Washington Park Firefighters Pension Fund,230942.75,807702.12,DuPage
2010,fire,Wauconda FPD Firefighter'S Pension Fund,7800311,22488661.31,Iroquois
2010,fire,Waukegan Firefighters Pension Fund,41343133.15,94805489.48,Lake
2010,fire,West Chicago FPD Firefighters Pension Fund,19660228.08,20751286.59,DuPage
2010,fire,West Dundee Firefighters Pension Fund,4352814.99,5455994.11,DuPage
2010,fire,West Frankfort Firefighters Pension Fund,4018072.44,6185389.88,Kane
2010,fire,Westchester Firefighters Pension Fund,16550163.97,22717011.01,Franklin
2010,fire,Western Springs Firefighters Pension Fund,366254,307437,Cook
2010,fire,Wheaton Firefighters Pension Fund,16819539.31,25789341.05,DuPage
2010,fire,Williamson County Firefighters Pension Fund,365319.95,352197.56,Cook
2010,fire,Willow Springs Firefighters Pension Fund,110602.03,669847.39,Cook
2010,fire,Wilmette Firefighters Pension Fund,31597779.77,51082379.92,DuPage
2010,fire,Wilmington FPD Firefighter'S Pension Fund,88301.84,92283.24,Cook
2010,fire,Win-Bur-Sew FPD Firefighters Pension Fund,174028,117758.68,Will
2010,fire,Winfield FPD Firefighters Pension Fund,2299876.99,2368451.48,Will
2010,fire,Winnetka Firefighters Pension Fund,17848668.52,27770374.45,DuPage
2010,fire,Wood Dale FPD Firefighters Pension Fund,9651476.08,23416088.96,Lake
2010,fire,Wood River Firefighters Pension Fund,4329794.4,6822647.55,DuPage
2010,fire,Woodstock Fire/Rescue Dist. Firefighters' Pension,1916081.86,3268611.33,DuPage
2010,fire,Worth Firefighters Pension Fund,2647472.4,2805400,McHenry
2010,fire,York Center Fire Protection District,422249.29,336383.9,Cook
2010,fire,Zion Firefighters Pension Fund,13693251.63,22577181.8,Kendall
2010,police,Addison Police Pension Fund,29027707.97,53555203.32,DuPage
2010,police,Algonquin Police Pension Fund,10945058.87,20763795.84,Kane
2010,police,Alsip Police Pension Fund,13897458.12,39449478.62,Cook
2010,police,Alton Police Pension Fund,16421008.26,56025625.12,Madison
2010,police,Anna Police Pension Fund,1709598.74,3463585.86,Union
2010,police,Antioch Police Pension Fund,5277811.25,15128594.62,Union
2010,police,Arlington Heights Police Pension Fund,70563037.66,106977687.1,Cook
2010,police,Aurora Police Pension Fund,124727833.1,254184246.4,DuPage
2010,police,Barrington Hills Police Pension Fund,4083168.98,10011924.44,Cook
2010,police,Barrington Police Pension Fund,16882367.95,29225404.83,Cook
2010,police,Bartlett Police Pension Fund,19449352,29265939.28,Cook
2010,police,Bartonville Police Pension Fund,1849293.06,2367722.1,Cook
2010,police,Batavia Police Pension Fund,20310073.68,33882133.52,DuPage
2010,police,Beardstown Police Pension Fund,1390002.46,2324599.59,Cass
2010,police,Belleville Police Pension Fund,27237432.46,53298794.3,St. Clair
2010,police,Bellwood Police Pension Fund,23850597,39579528.77,Cook
2010,police,Belvidere Police Pension Fund,11809698.41,20930523.55,Boone
2010,police,Bensenville Police Pension Fund,12362705.95,25299673.73,DuPage
2010,police,Benton Police Pension Fund,1654205.89,3978483.52,Franklin
2010,police,Berkeley Police Pension Fund,6742993.45,10187016.63,Franklin
2010,police,Berwyn Police Pension Fund,37233237.37,80860909.71,Cook
2010,police,Bethalto Police Pension Fund,4952200,7594628.4,Cook
2010,police,Bloomingdale Police Pension Fund,20364464.95,37408158.01,DuPage
2010,police,Bloomington Police Pension Fund,40913765.29,90435881.39,McLean
2010,police,Blue Island Police Pension Fund,7904506.65,28286830.55,Cook
2010,police,Bolingbrook Police Pension Fund,40515760.62,76617707.6,DuPage
2010,police,Bourbonnais Police Pension Fund,8109406.95,11037178.43,Kankakee
2010,police,Bradley Police Pension Fund,9517459,15604617.04,Kankakee
2010,police,Braidwood Police Pension Fund,1696458.54,3837587.87,Will
2010,police,Bridgeview Police Pension Fund,15814881.09,31465341.63,Cook
2010,police,Broadview Police Pension Fund,18358319.13,30071899.49,Cook
2010,police,Brookfield Police Pension Fund,11942048.77,27375992.03,Cook
2010,police,Buffalo Grove Police Pension Fund,41427183.42,61080068.63,Cook
2010,police,Burbank Police Pension Fund,28320063.26,35830176.49,Cook
2010,police,Burnham Police Pension Fund,1850249.11,4584187.74,Cook
2010,police,Burr Ridge Police Pension Fund,10239135,16387410.02,DuPage
2010,police,Cahokia Police Pension Fund,12597665.88,17857416.69,St. Clair
2010,police,Cairo Police Pension Fund,1438522.67,4326248.44,Alexander
2010,police,Calumet City Police Pension Fund,36320774.54,61735148.93,Cook
2010,police,Calumet Park Police Pension Fund,5234494.48,11456265.94,Cook
2010,police,Campton Hills Police Pension Fund,101806.08,115170.75,Kane
2010,police,Canton Police Pension Fund,12216345.57,13925952.64,Fulton
2010,police,Carbondale Police Pension Fund,17046088.48,36413885.48,Jackson
2010,police,Carlinville Police Pension Fund,3332972.74,4852543.09,Macoupin
2010,police,Carmi Police Pension Fund,3180202.96,5462319.65,White
2010,police,Carol Stream Police Pension Fund,25630107.25,42673772.17,DuPage
2010,police,Carpentersville Police Pension Fund,21616391.64,43162463.34,Kane
2010,police,Cary Police Pension Fund,5525660.96,11770739.99,McHenry
2010,police,Caseyville Police Pension Fund,1980209.09,3362788.66,St. Clair
2010,police,Centralia Police Pension Fund,8201039.49,17460834.95,Clinton
2010,police,Centreville Police Pension Fund,1262010.52,2755705.65,St. Clair
2010,police,Champaign Police Pension Fund,55916206.98,91273235.58,Champaign
2010,police,Channahon Police Pension Fund,3379780,6471141.12,Will
2010,police,Charleston Police Pension Fund,9651544.68,20772710.97,Coles
2010,police,Chatham Police Pension Fund,3782853.44,5535563.8,Sangamon
2010,police,Cherry Valley Police Pension Fund,1563256.96,7028533.64,Winnebago
2010,police,Chester Police Pension Fund,2050084.69,3076944,Randolph
2010,police,Chicago Heights Police Pension Fund,38394331.84,69120648.63,Cook
2010,police,Chicago Ridge Police Pension Fund,12347206.19,29571166.06,Cook
2010,police,Chillicothe Police Pension Fund,2578948.58,3389765.08,Peoria
2010,police,Cicero Police Pension Fund,43883921.37,97152094.4,Cook
2010,police,Clarendon Hills Police Pension Fund,6485325,11666339.58,DuPage
2010,police,Clinton Police Pension Fund,3658218.13,3520866.34,DeWitt
2010,police,Coal City Police Pension Fund,1013412.31,3427298.37,Grundy
2010,police,Collinsville Police Pension Fund,16539085.61,27447124.92,Madison
2010,police,Colona Police Pension Fund,883991.26,2189084.08,Henry
2010,police,Columbia Police Pension Fund,3728319.26,5122785.79,Monroe
2010,police,Country Club Hills Police Pension Fund,11444758.03,22179954.84,Cook
2010,police,Countryside Police Pension Fund,14390896.8,25948896.32,Cook
2010,police,Crest Hill Police Pension Fund,9595317.5,14997098.54,Will
2010,police,Crestwood Police Pension Fund,231138.77,819730.76,Cook
2010,police,Crete Police Pension Fund,4945603.53,7132598.62,Will
2010,police,Creve Coeur Police Pension Fund,1371468.84,2756964.03,Tazewell
2010,police,Crystal Lake Police Pension Fund,22418529.94,41025635.31,McHenry
2010,police,Danville Police Pension Fund,16569409.66,47028612.92,Vermilion
2010,police,Darien Police Pension Fund,16366606.97,31930142.33,DuPage
2010,police,Decatur Police Pension Fund,66632353.42,117575873.9,Macon
2010,police,Deerfield Police Pension Fund,25217604.78,41024750.8,Cook
2010,police,Dekalb Police Pension Fund,21721790.32,45755902.95,DeKalb
2010,police,Des Plaines Police Pension Fund,52085590.02,111994365.3,Cook
2010,police,Dixon Police Pension Fund,11631484.49,16930348.36,Lee
2010,police,Dolton Police Pension Fund,21630239.67,28267604.9,Cook
2010,police,Downers Grove Police Pension Fund,37680653.91,67408029.2,DuPage
2010,police,Duquoin Police Pension Fund,3016675.77,5005033.15,Perry
2010,police,East Alton Police Pension Fund,2756395.08,6540953.56,Madison
2010,police,East Dundee Police Pension Fund,5625325.33,10169072.98,Cook
2010,police,East Moline Police Pension Fund,15548042.43,26455846.69,Rock Island
2010,police,East Peoria Police Pension Fund,19863818.48,31971182.54,Tazewell
2010,police,East St Louis Police Pension Fund,18753295.99,42799709.92,St. Clair
2010,police,Edwardsville Police Pension Fund,12451032.97,19552408.02,Madison
2010,police,Effingham Police Pension Fund,10743827.76,15513558.02,Effingham
2010,police,Eldorado Police Pension Fund,1295182.01,1897969.01,Saline
2010,police,Elgin Police Pension Fund,58171153.56,147525392.7,Cook
2010,police,Elk Grove Village Police Pension Fund,46628843,83682963.41,Cook
2010,police,Elmhurst Police Pension Fund,40332232.72,67700665.68,Cook
2010,police,Elmwood Park Police Pension Fund,11604622.22,32898744.48,Cook
2010,police,Evanston Police Pension Fund,64259012.59,154087880.4,Cook
2010,police,Evergreen Park Police Pension Fund,36889653.42,47449288.92,Cook
2010,police,Fairfield Police Pension Fund,1883856.26,5139694.42,Wayne
2010,police,Fairview Heights Police Pension Fund,16052886.2,26854412.12,St. Clair
2010,police,Flora Police Pension Fund,3992817.67,6550570.36,Clay
2010,police,Flossmoor Police Pension Fund,9676307,15482690.21,Cook
2010,police,Forest Park Police Pension Fund,18749516.77,31404317.44,Cook
