Year,Type,Fund_Name,Assets,Liabilities
2015,fire,WINNETKA FIREFIGHTERS PENSION FUND,24365375.96,36725306.46
2015,fire,WOOD DALE FPD FIREFIGHTERS PENSION FUND,13399420.61,34194238.9
2015,fire,WOOD RIVER FIREFIGHTERS PENSION FUND,5479105.87,8827280.47
2015,fire,WOODSTOCK FIRE/RESCUE DIST. FIREFIGHTERS' PENSION,6342200.23,10728028.64
2015,fire,WORTH FIREFIGHTERS PENSION FUND,3001963.94,3789111.48
2015,fire,YORK CENTER FIRE PROTECTION DISTRICT,807326.42,1107846.16
2015,fire,ZION FIREFIGHTERS PENSION FUND,15982365.29,29125600.5
2015,police,ADDISON POLICE PENSION FUND,40250967.38,70037131.83
2015,police,ALGONQUIN POLICE PENSION FUND,21751981.54,33631647.63
2015,police,ALSIP POLICE PENSION FUND,18249927.3,50779873.3
2015,police,ALTON POLICE PENSION FUND,21739242.5,67560607.13
2015,police,ANNA POLICE PENSION FUND,2253896.95,5003462.56
2015,police,ANTIOCH POLICE PENSION FUND,8185846.89,24640940.62
2015,police,ARLINGTON HEIGHTS POLICE PENSION FUND,110416168.7,139708455.1
2015,police,AURORA POLICE PENSION FUND,182961809.9,340634768.7
2015,police,BARRINGTON HILLS POLICE PENSION FUND,8939621.5,14503798.31
2015,police,BARRINGTON POLICE PENSION FUND,19390799.2,34242649.16
2015,police,BARTLETT POLICE PENSION FUND,34065602.63,42068101.31
2015,police,BARTONVILLE POLICE PENSION FUND,3014456.09,3591400.44
2015,police,BATAVIA POLICE PENSION FUND,28078704.84,47975863.72
2015,police,BEARDSTOWN POLICE PENSION FUND,1498747.44,2927691.22
2015,police,BELLEVILLE POLICE PENSION FUND,35795744.08,66685934.53
2015,police,BELLWOOD POLICE PENSION FUND,30454794.06,47407575.91
2015,police,BELVIDERE POLICE PENSION FUND,18639347.18,27709044.13
2015,police,BENSENVILLE POLICE PENSION FUND,17048001.2,30845288.78
2015,police,BENTON POLICE PENSION FUND,2464485.7,6189467.03
2015,police,BERKELEY POLICE PENSION FUND,7944955.29,13485109.8
2015,police,BERWYN POLICE PENSION FUND,79121011.45,107611706.1
2015,police,BETHALTO POLICE PENSION FUND,6745829.2,10769402.5
2015,police,BLOOMINGDALE POLICE PENSION FUND,29262812.53,50856695.61
2015,police,BLOOMINGTON POLICE PENSION FUND,62390790.26,117907100.8
2015,police,BLUE ISLAND POLICE PENSION FUND,10687400.44,35104857.29
2015,police,BOLINGBROOK POLICE PENSION FUND,56680049.69,107191203.5
2015,police,BOURBONNAIS POLICE PENSION FUND,11888939.31,15869578.25
2015,police,BRADLEY POLICE PENSION FUND,14396044.49,21905397.95
2015,police,BRAIDWOOD POLICE PENSION FUND,3327854.77,5771738.38
2015,police,BRIDGEVIEW POLICE PENSION FUND,21549983.77,40281744.07
2015,police,BROADVIEW POLICE PENSION FUND,25110616.85,37254263.15
2015,police,BROOKFIELD POLICE PENSION FUND,15404797.25,32575446.08
2015,police,BUFFALO GROVE POLICE PENSION FUND,58973440.65,83904505.51
2015,police,BURBANK POLICE PENSION FUND,37247814.89,51473142.78
2015,police,BURNHAM POLICE PENSION FUND,2003239.9,7151035.2
2015,police,BURR RIDGE POLICE PENSION FUND,15253230.07,21532037.18
2015,police,CAHOKIA POLICE PENSION FUND,15100110.2,22058679.4
2015,police,CAIRO POLICE PENSION FUND,1262773.45,5410066.61
2015,police,CALUMET CITY POLICE PENSION FUND,48158054.53,86625172.65
2015,police,CALUMET PARK POLICE PENSION FUND,7459742.84,15416023.2
2015,police,CAMPTON HILLS POLICE PENSION FUND,1185843.26,1483954.74
2015,police,CANTON POLICE PENSION FUND,15053336.28,18715365.71
2015,police,CARBONDALE POLICE PENSION FUND,22557229.13,46387098.46
2015,police,CARLINVILLE POLICE PENSION FUND,3893519.06,6712461.71
2015,police,CARMI POLICE PENSION FUND,3482550.48,7699949.99
2015,police,CAROL STREAM POLICE PENSION FUND,41697018.45,59774049.87
2015,police,CARPENTERSVILLE POLICE PENSION FUND,35803813.87,61546580.38
2015,police,CARTERVILLE POLICE PENSION FUND,406922.16,1384650.44
2015,police,CARY POLICE PENSION FUND,9319852.86,18538494.67
2015,police,CASEYVILLE POLICE PENSION FUND,2356265.52,4560596.38
2015,police,CENTRALIA POLICE PENSION FUND,10149722.57,20804080.51
2015,police,CENTREVILLE POLICE PENSION FUND,1042862.2,3834896.63
2015,police,CHAMPAIGN POLICE PENSION FUND,88216493.82,114160087
2015,police,CHANNAHON POLICE PENSION FUND,6643568.75,11265287.04
2015,police,CHARLESTON POLICE PENSION FUND,12254272.18,26177324
2015,police,CHATHAM POLICE PENSION FUND,6030951.61,9031545.83
2015,police,CHERRY VALLEY POLICE PENSION FUND,2812468.89,10893873.44
2015,police,CHESTER POLICE PENSION FUND,2937267.52,3821288.02
2015,police,CHICAGO HEIGHTS POLICE PENSION FUND,45062632.03,90483164.38
2015,police,CHICAGO RIDGE POLICE PENSION FUND,17928514.02,35018145.03
2015,police,CHILLICOTHE POLICE PENSION FUND,3326205.29,4963627.42
2015,police,CICERO POLICE PENSION FUND,62881270.89,129202978.5
2015,police,CLARENDON HILLS POLICE PENSION FUND,8782212.94,14362687.13
2015,police,CLINTON POLICE PENSION FUND,5110160.98,5456177.18
2015,police,COAL CITY POLICE PENSION FUND,1807034.3,7362771.46
2015,police,COLLINSVILLE POLICE PENSION FUND,23484564.96,35708784.33
2015,police,COLONA POLICE PENSION FUND,2070242.63,4410758.47
2015,police,COLUMBIA POLICE PENSION FUND,5424144.32,7576300.91
2015,police,COUNTRY CLUB HILLS POLICE PENSION FUND,18322265.53,32623867.5
2015,police,COUNTRYSIDE POLICE PENSION FUND,18785909.15,33158234.04
2015,police,CREST HILL POLICE PENSION FUND,14954038.65,21887734.9
2015,police,CRESTWOOD POLICE PENSION FUND,431001.84,1104538.11
2015,police,CRETE POLICE PENSION FUND,6704337.96,9570004
2015,police,CREVE COEUR POLICE PENSION FUND,1744107.91,3647194.88
2015,police,CRYSTAL LAKE POLICE PENSION FUND,33819665.31,57055321.42
2015,police,DANVILLE POLICE PENSION FUND,20048105.01,57223763.98
2015,police,DARIEN POLICE PENSION FUND,24499884.28,40358852.24
2015,police,DECATUR POLICE PENSION FUND,95670403.97,149831287.3
2015,police,DEERFIELD POLICE PENSION FUND,40985017.27,52123372.58
2015,police,DEKALB POLICE PENSION FUND,29908186.33,61099547.49
2015,police,DES PLAINES POLICE PENSION FUND,64316911.37,134040665.4
2015,police,DIXON POLICE PENSION FUND,14589505.89,21462600.97
2015,police,DOLTON POLICE PENSION FUND,25862111.31,35473935.58
2015,police,DOWNERS GROVE POLICE PENSION FUND,50011398.33,90181963.7
2015,police,DUQUOIN POLICE PENSION FUND,3862774.2,7153048.9
2015,police,EAST ALTON POLICE PENSION FUND,2969638.11,8165489.86
2015,police,EAST DUNDEE POLICE PENSION FUND,8038286.9,13781278.11
2015,police,EAST MOLINE POLICE PENSION FUND,20579699.52,33361321.28
2015,police,EAST PEORIA POLICE PENSION FUND,26281107.49,40865339.2
2015,police,EAST ST LOUIS POLICE PENSION FUND,19102120.3,47974968.73
2015,police,EDWARDSVILLE POLICE PENSION FUND,19424217.34,27192370.73
2015,police,EFFINGHAM POLICE PENSION FUND,14046260.8,19027382.2
2015,police,ELBURN POLICE PENSION FUND,869566.22,2405697.4
2015,police,ELDORADO POLICE PENSION FUND,1636886.81,2589455.41
2015,police,ELGIN POLICE PENSION FUND,92836746.12,194879775.2
2015,police,ELK GROVE VILLAGE POLICE PENSION FUND,69804344.49,110928921.2
2015,police,ELMHURST POLICE PENSION FUND,56721206.82,89097998.45
2015,police,ELMWOOD PARK POLICE PENSION FUND,15609825.64,41081283.48
2015,police,EUREKA POLICE PENSION FUND,456074.62,406338.78
2015,police,EVANSTON POLICE PENSION FUND,101317653.7,196519172.9
2015,police,EVERGREEN PARK POLICE PENSION FUND,47303844.34,61347053.96
2015,police,FAIRFIELD POLICE PENSION FUND,2363765.22,8041082.92
2015,police,FAIRVIEW HEIGHTS POLICE PENSION FUND,24352708.82,35521649.79
2015,police,FLORA POLICE PENSION FUND,5152202.89,8398110.99
2015,police,FLOSSMOOR POLICE PENSION FUND,12701212.55,19466150.91
2015,police,FOREST PARK POLICE PENSION FUND,22126207.44,40339992.29
2015,police,FOREST VIEW POLICE PENSION FUND,2528722.85,9449627.53
2015,police,FOX LAKE POLICE PENSION FUND,13803151.04,18564512.74
2015,police,FOX RIVER GROVE POLICE PENSION FUND,1390465.07,8677694.55
2015,police,FRANKFORT POLICE PENSION FUND,10537654.44,18981007.24
2015,police,FRANKLIN PARK POLICE PENSION FUND,23611822.47,53819238.4
2015,police,FREEPORT POLICE PENSION FUND,21793222.63,41397782.56
2015,police,GALESBURG POLICE PENSION FUND,24995072.35,46783677.96
2015,police,GENESEO POLICE PENSION FUND,5042100.24,8621716.1
2015,police,GENEVA POLICE PENSION FUND,18573410.04,33253881.58
2015,police,GENOA POLICE PENSION FUND,1385538.38,5051405.58
2015,police,GILBERTS POLICE PENSION FUND,1759868.67,3030998.42
2015,police,GLEN CARBON POLICE PENSION FUND,5652178.03,6685403.85
2015,police,GLEN ELLYN POLICE PENSION FUND,28065713.78,40827959.01
2015,police,GLENCOE POLICE PENSION FUND,31393215.34,47275126.37
2015,police,GLENDALE HEIGHTS POLICE PENSION FUND,34898078.05,54002773.42
2015,police,GLENVIEW POLICE PENSION FUND,72145291.14,91280641.49
2015,police,GLENWOOD POLICE PENSION FUND,7439257.51,15044505.7
2015,police,GRANITE CITY POLICE PENSION FUND,17349073.66,51608610.6
2015,police,GRAYSLAKE POLICE PENSION FUND,16528550.32,19948112.94
2015,police,GREENVILLE POLICE PENSION FUND,3914549.98,6164466.66
2015,police,GURNEE POLICE PENSION FUND,37679906.78,54000417.92
2015,police,HAMPSHIRE POLICE PENSION FUND,905288.88,2723506.97
2015,police,HANOVER PARK POLICE PENSION FUND,29169815.09,51262598.51
2015,police,HARRISBURG POLICE PENSION FUND,5288835.67,9715059.07
2015,police,HARVARD POLICE PENSION FUND,9259672.71,14394543.39
2015,police,HARVEY POLICE PENSION FUND,16547470.12,30159198.69
2015,police,HARWOOD HEIGHTS POLICE PENSION FUND,17018826.48,25885546.3
2015,police,HAWTHORN WOODS POLICE PENSION FUND,2952042.02,5394182.6
2015,police,HAZEL CREST POLICE PENSION FUND,14903514.21,25425496.98
2015,police,HERRIN POLICE PENSION FUND,5548988.42,11935886.55
2015,police,HICKORY HILLS POLICE PENSION FUND,22002936.78,31105352.09
2015,police,HIGHLAND PARK POLICE PENSION FUND,34775156.1,74451094.48
2015,police,HIGHLAND POLICE PENSION FUND,10008435.36,14066165.56
2015,police,HIGHWOOD POLICE PENSION FUND,2858448.44,4030215.06
2015,police,HILLSBORO POLICE PENSION FUND,1429212.38,2852071.52
2015,police,HILLSIDE POLICE PENSION FUND,16969496.33,35254340.47
2015,police,HINSDALE POLICE PENSION FUND,26218082.84,33000386.94
2015,police,HODGKINS POLICE PENSION FUND,12172570.11,21499105.97
2015,police,HOFFMAN ESTATES POLICE PENSION FUND,70534675.7,118513901.1
2015,police,HOMEWOOD POLICE PENSION FUND,25203084.01,44615037.26
2015,police,HOOPESTON POLICE PENSION FUND,3292330.67,4866174.55
2015,police,HUNTLEY POLICE PENSION FUND,6826880.55,13355341.37
2015,police,ISLAND LAKE POLICE PENSION FUND,3597057.07,7162055.19
2015,police,ITASCA POLICE PENSION FUND,15520022.15,29394763.74
2015,police,JACKSONVILLE POLICE PENSION FUND,16644208.14,28175360.76
2015,police,JERSEYVILLE POLICE PENSION FUND,3216476.63,10528350.24
2015,police,JOHNSBURG POLICE PENSION FUND,2172738.08,5378927.37
2015,police,JOLIET POLICE PENSION FUND,184771560.9,323135111.3
2015,police,JUSTICE POLICE PENSION FUND,10721896.49,18802768.35
2015,police,KANKAKEE POLICE PENSION FUND,18883376.14,60780077.76
2015,police,KENILWORTH POLICE PENSION FUND,6800953.71,13166925.86
2015,police,KEWANEE POLICE PENSION FUND,9166413.45,15059491.89
2015,police,KILDEER POLICE PENSION FUND,3871229.6,10077167.06
2015,police,LAGRANGE PARK POLICE PENSION FUND,13906785.35,24095813.68
2015,police,LAGRANGE POLICE PENSION FUND,17016827.99,34368571.97
2015,police,LAKE BLUFF POLICE PENSION FUND,8848802.18,16104828.93
2015,police,LAKE FOREST POLICE PENSION FUND,27645357.64,51239796.76
2015,police,LAKE IN THE HILLS POLICE PENSION FUND,24387240.56,30183123.28
2015,police,LAKE VILLA POLICE PENSION FUND,4634756.44,11778613.06
2015,police,LAKE ZURICH POLICE PENSION FUND,17015308.86,36049730.52
2015,police,LAKEMOOR POLICE PENSION FUND,393994.92,1157295.3
2015,police,LANSING POLICE PENSION FUND,32310749.8,71053786.15
2015,police,LASALLE POLICE PENSION FUND,7227845.93,18680405.7
2015,police,LAWRENCEVILLE POLICE PENSION FUND,3987375.98,5330959.3
2015,police,LEMONT POLICE PENSION FUND,13778129.95,20340116.86
2015,police,LIBERTYVILLE POLICE PENSION FUND,26913366.63,49177871.85
2015,police,LINCOLN POLICE PENSION FUND,9855223.03,21549494.83
2015,police,LINCOLNSHIRE POLICE PENSION FUND,20328707.08,22613218.77
2015,police,LINCOLNWOOD POLICE PENSION FUND,19430635.73,41968221.52
2015,police,LINDENHURST POLICE PENSION FUND,6860722.4,8282996.96
2015,police,LISLE POLICE PENSION FUND,25741376.12,36793307.64
2015,police,LITCHFIELD POLICE PENSION FUND,4985461.5,9430000.88
2015,police,LOCKPORT POLICE PENSION FUND,18887675.5,29804317.5
2015,police,LOMBARD POLICE PENSION FUND,60375277.56,88198173.91
2015,police,LOVES PARK POLICE PENSION FUND,12328788.3,23450102.19
2015,police,LYNWOOD POLICE PENSION FUND,2958848.5,8509053.78
2015,police,LYONS POLICE PENSION FUND,10001391.18,26115219.16
2015,police,MACOMB POLICE PENSION FUND,13189554.09,20134669.09
2015,police,MADISON POLICE PENSION FUND,1985070.68,10339257.82
2015,police,MAHOMET POLICE PENSION FUND,1008000.1,1776651.88
2015,police,MANHATTAN POLICE PENSION FUND,1413637.74,5195375.68
2015,police,MANTENO POLICE PENSION FUND,5822999.54,6582448.37
2015,police,MARENGO POLICE PENSION FUND,4889690.52,11202919.55
2015,police,MARION POLICE PENSION FUND,10217393.64,16982431.98
2015,police,MARKHAM POLICE PENSION FUND,17154318.9,23894714.65
2015,police,MARSEILLES POLICE PENSION FUND,3378458.98,4233998.3
2015,police,MARYVILLE POLICE PENSION FUND,2326482.5,4543700.1
2015,police,MASCOUTAH POLICE PENSION FUND,4565114.68,6284720.82
2015,police,MATTESON POLICE PENSION FUND,22249194.4,40218746.83
2015,police,MATTOON POLICE PENSION FUND,17345255.26,36892301.97
2015,police,MAYWOOD POLICE PENSION FUND,17682298.73,53287858.4
2015,police,MCCOOK POLICE PENSION FUND,8983429.2,17795601.86
2015,police,MCHENRY POLICE PENSION FUND,21106537.47,39893506.94
2015,police,MELROSE PARK POLICE PENSION FUND,22521150.25,67497910.14
2015,police,MENDOTA POLICE PENSION FUND,5347242.77,9601322.24
2015,police,METROPOLIS POLICE PENSION FUND,5498624.83,8596479.8
2015,police,MIDLOTHIAN POLICE PENSION FUND,13955847.22,18369692.42
2015,police,MILAN POLICE PENSION FUND,5957699.16,11426369.45
2015,police,MINOOKA POLICE PENSION FUND,5326011.99,7439921.04
2015,police,MOKENA POLICE PENSION FUND,16422364.45,19793151.88
2015,police,MOLINE POLICE PENSION FUND,36362512.4,85573193.44
2015,police,MONEE POLICE PENSION FUND,972891.29,4607452.2
2015,police,MONMOUTH POLICE PENSION FUND,6808706.21,12889461.3
2015,police,MONTGOMERY POLICE PENSION FUND,8186474.42,12786979.1
2015,police,MONTICELLO POLICE PENSION FUND,1041659.76,3059041.47
2015,police,MORRIS POLICE PENSION FUND,12842202.77,19499354.44
2015,police,MORTON GROVE POLICE PENSION FUND,32012137.23,60804597.41
2015,police,MORTON POLICE PENSION FUND,11051503.24,14121141.42
2015,police,MT CARMEL POLICE PENSION FUND,3769184.31,7343490.85
2015,police,MT PROSPECT POLICE PENSION FUND,59494123.6,104534204.2
2015,police,MT VERNON POLICE PENSION FUND,18021119.19,26240808.11
2015,police,MT ZION POLICE PENSION FUND,601491.62,1777128.17
2015,police,MUNDELEIN POLICE PENSION FUND,24574081.68,42936940.99
2015,police,MURPHYSBORO POLICE PENSION FUND,5319803.01,9756321.63
2015,police,NAPERVILLE POLICE PENSION FUND,145691586.3,188923746.2
2015,police,NEW LENOX POLICE PENSION FUND,16939905.3,25948955.22
2015,police,NILES POLICE PENSION FUND,29807576.91,75016449.51
2015,police,NORMAL POLICE PENSION FUND,32142575.59,60149569.73
2015,police,NORRIDGE POLICE PENSION FUND,24555590.33,40892067.75
2015,police,NORTH AURORA POLICE PENSION FUND,13497164.47,20392746.82
2015,police,NORTH CHICAGO POLICE PENSION FUND,17127483.51,47005338.51
2015,police,NORTH RIVERSIDE POLICE PENSION FUND,15229094.46,36000609.27
2015,police,NORTHBROOK POLICE PENSION FUND,44921896.77,79654288.06
2015,police,NORTHFIELD POLICE PENSION FUND,14801658.01,27114208.74
2015,police,NORTHLAKE POLICE PENSION FUND,17104132.07,29392387.53
2015,police,OAK BROOK POLICE PENSION FUND,34014756,50530647.05
2015,police,OAK FOREST POLICE PENSION FUND,26354559.56,42404378.04
2015,police,OAK LAWN POLICE PENSION FUND,74797543.21,138768987.2
2015,police,OAK PARK POLICE PENSION FUND,87107413.4,147619710.8
2015,police,OAKBROOK TERRACE POLICE PENSION FUND,10454106.73,19992646.48
2015,police,O'FALLON POLICE PENSION FUND,24861595.42,29907981.81
2015,police,OGLESBY POLICE PENSION FUND,3084462.92,6013299.83
2015,police,OLNEY POLICE PENSION FUND,4270212.88,10762713.21
2015,police,OLYMPIA FIELDS POLICE PENSION FUND,8278694.32,18829065.28
2015,police,ORLAND HILLS POLICE PENSION FUND,2909142.07,7695014.36
2015,police,ORLAND PARK POLICE PENSION FUND,75332732.23,98681823.11
2015,police,OSWEGO POLICE PENSION FUND,21213505.21,26743504.54
2015,police,OTTAWA POLICE PENSION FUND,17786588.66,25597165.94
2015,police,PALATINE POLICE PENSION FUND,64707712.81,111611664.1
2015,police,PALOS HEIGHTS POLICE PENSION FUND,17610321.1,34717562.08
2015,police,PALOS HILLS POLICE PENSION FUND,16223863.64,28900111.81
2015,police,PALOS PARK POLICE PENSION FUND,2414657.17,5876904.67
2015,police,PANA POLICE PENSION FUND,2928385.67,6855295.82
2015,police,PARIS POLICE PENSION FUND,5807721.12,8833660.25
2015,police,PARK CITY POLICE PENSION FUND,1361466.49,6518190.42
2015,police,PARK FOREST POLICE PENSION FUND,20050373.37,40322551.01
2015,police,PARK RIDGE POLICE PENSION FUND,42829924.59,65728294.83
2015,police,PEKIN POLICE PENSION FUND,28558287.64,47257630.73
2015,police,PEORIA HEIGHTS POLICE PENSION FUND,1939212.12,5065684.87
2015,police,PEORIA POLICE PENSION FUND,158864228.3,274094429.4
2015,police,PEOTONE POLICE PENSION FUND,1247472.46,4816199.09
2015,police,PERU POLICE PENSION FUND,8250316.08,17626585.06
2015,police,PINCKNEYVILLE POLICE PENSION FUND,643405.34,3464681.22
2015,police,PLAINFIELD POLICE PENSION FUND,23654388.3,28203116.3
2015,police,PLANO POLICE PENSION FUND,5081176.76,7385317.7
2015,police,PONTIAC POLICE PENSION FUND,8976455.75,13423047.96
2015,police,PONTOON BEACH POLICE PENSION FUND,4071421.75,9498387.01
2015,police,POSEN POLICE PENSION FUND,3814046.81,5440069.44
2015,police,PRINCETON POLICE PENSION FUND,7484579.6,9718261.62
2015,police,PROSPECT HEIGHTS POLICE PENSION FUND,12699178.38,18243875.1
2015,police,QUINCY POLICE PENSION FUND,34098167.44,62559203.8
2015,police,RANTOUL POLICE PENSION FUND,16825958.49,25342560.79
2015,police,RICHTON PARK POLICE PENSION FUND,13195082.26,22366323.67
2015,police,RIVER FOREST POLICE PENSION FUND,21199813.72,37473001.79
2015,police,RIVER GROVE POLICE PENSION FUND,7661598.42,23618242.41
2015,police,RIVERDALE POLICE PENSION FUND,15458504.23,36002278.52
2015,police,RIVERSIDE POLICE PENSION FUND,8722400.76,23656403.94
2015,police,ROBBINS POLICE PENSION FUND,317594.35,1639702.12
2015,police,ROBINSON POLICE PENSION FUND,4795899.67,6546522.07
2015,police,ROCHELLE POLICE PENSION FUND,11290520.92,15278887.65
2015,police,ROCK FALLS POLICE PENSION FUND,7325883.16,12915302.8
2015,police,ROCK ISLAND POLICE PENSION FUND,32733558.77,81610717.27
2015,police,ROCKFORD POLICE PENSION FUND,181068903.1,312501771.9
2015,police,ROCKTON POLICE PENSION FUND,3845410.52,5038271.39
2015,police,ROLLING MEADOWS POLICE PENSION FUND,36286304.98,67414155.32
2015,police,ROMEOVILLE POLICE PENSION FUND,33499534.23,48910567.42
2015,police,ROSCOE POLICE PENSION FUND,3004518.04,5862821.54
2015,police,ROSELLE POLICE PENSION FUND,23377899.21,38855653.61
2015,police,ROUND LAKE BEACH POLICE PENSION FUND,18607699.98,26831649.41
2015,police,ROUND LAKE PARK POLICE PENSION FUND,1693420.47,7830259.04
2015,police,ROUND LAKE POLICE PENSION FUND,6232142.3,9779096.51
2015,police,SALEM POLICE PENSION FUND,5447319.28,10595638.8
2015,police,SANDWICH POLICE PENSION FUND,4185169.88,8407877.25
2015,police,SAUK VILLAGE POLICE PENSION FUND,5856795.3,13118245.71
2015,police,SAVANNA POLICE PENSION FUND,1974306.63,4533748.52
2015,police,SCHAUMBURG POLICE PENSION FUND,98246251.8,162553369.9
2015,police,SCHILLER PARK POLICE PENSION FUND,16863550.57,36474305.86
2015,police,SHELBYVILLE POLICE PENSION FUND,2243982.96,4532073.83
2015,police,SHILOH POLICE PENSION FUND,4122693.36,5165653.67
2015,police,SHOREWOOD POLICE PENSION FUND,11304846.85,12416551.28
2015,police,SILVIS POLICE PENSION FUND,6165467.73,11120707.71
2015,police,SKOKIE POLICE PENSION FUND,81966519.33,132455749.8
2015,police,SOUTH BARRINGTON POLICE PENSION FUND,8237551.31,13541805.66
2015,police,SOUTH BELOIT POLICE PENSION FUND,2992475.58,4987710.58
2015,police,SOUTH CHICAGO HEIGHTS POLICE PENSION FUND,3651748.29,6168027.11
2015,police,SOUTH ELGIN POLICE PENSION FUND,13180420.83,21965770.54
2015,police,SOUTH HOLLAND POLICE PENSION FUND,23449004.74,34578124.63
2015,police,SPRING GROVE POLICE PENSION FUND,2367164.38,5632677.61
2015,police,SPRING VALLEY POLICE PENSION FUND,3961372.93,5334762.17
2015,police,SPRINGFIELD POLICE PENSION FUND,142332127,264739978.5
2015,police,ST CHARLES POLICE PENSION FUND,31528633.46,54339543.02
2015,police,STAUNTON POLICE PENSION FUND,938478.68,2252822.25
2015,police,STEGER POLICE PENSION FUND,6186595.38,8760831
2015,police,STERLING POLICE PENSION FUND,13283947.96,21562318.95
2015,police,STICKNEY POLICE PENSION FUND,5521323.69,16361348.22
2015,police,STONE PARK POLICE PENSIONFUND,3530455.04,17822623
2015,police,STREAMWOOD POLICE PENSION FUND,42917587.41,58930544.48
2015,police,STREATOR POLICE PENSION FUND,9373818.54,19641744.58
2015,police,SUGAR GROVE POLICE PENSION FUND,2976954.11,7049935.05
2015,police,SUMMIT POLICE PENSION FUND,9373070.94,28834725.73
2015,police,SWANSEA POLICE PENSION FUND,9019072.07,14236304.43
2015,police,SYCAMORE POLICE PENSION FUND,11971138.71,17621868.04
2015,police,TAYLORVILLE POLICE PENSION FUND,6664645.67,10152198.18
2015,police,TINLEY PARK POLICE PENSION FUND,58564436.24,78008704.87
2015,police,TROY POLICE PENSION FUND,7231956.29,9303179.61
2015,police,UNIVERSITY PARK POLICEMENS PENSION FUND,6743185.57,10947477.1
2015,police,URBANA POLICE PENSION FUND,35889194.71,47219875.09
2015,police,VANDALIA POLICE PENSION FUND,4678334.73,7301049.66
2015,police,VENICE POLICE PENSION FUND,446399.54,1830954.36
2015,police,VERNON HILLS POLICE PENSION FUND,39087001.34,47653841.4
2015,police,VILLA PARK POLICE PENSION FUND,26718124.93,46564106.64
2015,police,WARRENVILLE POLICE PENSION FUND,16296374.63,22622618.15
2015,police,WASHINGTON PARK POLICE PENSION FUND,1937019.66,3471287.7
2015,police,WASHINGTON POLICE PENSION FUND,6884420.76,11014089.89
